unit,duration,input.concept,input.description,input.property,input.relation,job,output.answer,output.answer.annotations,output.answer.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,unit_annotation_score_true,unit_annotation_score_false
d4dfbf56-12a0-11ea-b098-acde48001122,14477.8,glass,A certain type of glass is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39109933062442004,"Counter({'true': 0.5829590072310736, 'false': 0.4170409927689263})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5829590072310736,0.4170409927689263
d4dfc00a-12a0-11ea-b098-acde48001122,26675.0,glass,(A/An) glass can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6469389097900902,"Counter({'false': 0.8301966237413503, 'true': 0.16980337625864977})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16980337625864977,0.8301966237413503
d4dfc0fa-12a0-11ea-b098-acde48001122,30922.6,glass,(A/An) glass can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5976687265061328,"Counter({'true': 0.7989331990001318, 'false': 0.2010668009998681})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.7989331990001318,0.2010668009998681
d4dfc1a4-12a0-11ea-b098-acde48001122,23058.6,glass,"In an unusual situation, (a/an) glass could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39969925015992536,"Counter({'true': 0.6015691037914709, 'false': 0.3984308962085291})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6015691037914709,0.3984308962085291
d4dfc258-12a0-11ea-b098-acde48001122,17555.4,glass,"""(A/An) glass is red” could be said figuratively or creatively. ",red,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.570672450168225,"Counter({'false': 0.7803231024397347, 'true': 0.21967689756026534})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.21967689756026534,0.7803231024397347
d4dfc3d4-12a0-11ea-b098-acde48001122,26223.4,glass,(A/An) glass cannot be red.,red,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e044e4-12a0-11ea-b098-acde48001122,61367.8,leafs,(A/An) leafs is a typical example of things which are  red. ,red,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.39341951091411553,"Counter({'false': 0.5871961952564815, 'true': 0.4128038047435185})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4128038047435185,0.5871961952564815
d4e0476e-12a0-11ea-b098-acde48001122,73620.4,leafs,Being red is necessary for things (a/an) leafs usually does or for things we usually do with (a/an) leafs. ,red,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5963102836510412,"Counter({'false': 0.79779365451958, 'true': 0.20220634548042005})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.20220634548042005,0.79779365451958
d4e049c6-12a0-11ea-b098-acde48001122,32186.8,leafs,Being red is typical of (a/an) leafs. ,red,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5963102836510412,"Counter({'false': 0.79779365451958, 'true': 0.20220634548042005})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.20220634548042005,0.79779365451958
d4e04b6a-12a0-11ea-b098-acde48001122,44870.8,leafs,Being red applies to leafs and other such things.,red,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4045878267720209,"Counter({'true': 0.609842503520538, 'false': 0.390157496479462})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.609842503520538,0.390157496479462
d4e04c8c-12a0-11ea-b098-acde48001122,60416.4,leafs,A certain type of leafs is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 0})",5,1,5,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d4e04d54-12a0-11ea-b098-acde48001122,60871.4,leafs,(A/An) leafs can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4027006659586425,"Counter({'true': 0.6063543767418996, 'false': 0.39364562325810043})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6063543767418996,0.39364562325810043
d4e04e12-12a0-11ea-b098-acde48001122,60248.2,leafs,(A/An) leafs can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.40270066595864246,"Counter({'true': 0.6063543767418996, 'false': 0.39364562325810043})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6063543767418996,0.39364562325810043
d4e04ec6-12a0-11ea-b098-acde48001122,54898.8,leafs,"In an unusual situation, (a/an) leafs could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4015859245577539,"Counter({'true': 0.604243082521199, 'false': 0.3957569174788011})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.604243082521199,0.3957569174788011
d4e04fac-12a0-11ea-b098-acde48001122,72109.8,leafs,"""(A/An) leafs is red” could be said figuratively or creatively. ",red,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.40458782677202076,"Counter({'true': 0.609842503520538, 'false': 0.390157496479462})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.609842503520538,0.390157496479462
d4e05132-12a0-11ea-b098-acde48001122,71598.2,leafs,(A/An) leafs cannot be red.,red,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e09fde-12a0-11ea-b098-acde48001122,23206.6,rhino,(A/An) rhino is a typical example of things which are  red. ,red,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e0a1dc-12a0-11ea-b098-acde48001122,22737.0,rhino,Being red is necessary for things (a/an) rhino usually does or for things we usually do with (a/an) rhino. ,red,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e0a376-12a0-11ea-b098-acde48001122,22792.8,rhino,Being red is typical of (a/an) rhino. ,red,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e0a4de-12a0-11ea-b098-acde48001122,20176.2,rhino,Being red applies to rhino and other such things.,red,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e0a628-12a0-11ea-b098-acde48001122,18410.8,rhino,A certain type of rhino is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e0a768-12a0-11ea-b098-acde48001122,16859.2,rhino,(A/An) rhino can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e0a89e-12a0-11ea-b098-acde48001122,17278.8,rhino,(A/An) rhino can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e0aa2e-12a0-11ea-b098-acde48001122,23983.4,rhino,"In an unusual situation, (a/an) rhino could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6379872561452349,"Counter({'true': 0.8247689162490827, 'false': 0.17523108375091742})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8247689162490827,0.17523108375091742
d4e0ab5a-12a0-11ea-b098-acde48001122,23546.8,rhino,"""(A/An) rhino is red” could be said figuratively or creatively. ",red,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.40100878005486384,"Counter({'false': 0.6042664038630096, 'true': 0.3957335961369903})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3957335961369903,0.6042664038630096
d4e0add0-12a0-11ea-b098-acde48001122,23608.2,rhino,(A/An) rhino cannot be red.,red,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 0})",5,1,5,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d4e11e64-12a0-11ea-b098-acde48001122,17317.8,wand,(A/An) wand is a typical example of things which are  red. ,red,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e121a2-12a0-11ea-b098-acde48001122,19190.0,wand,Being red is necessary for things (a/an) wand usually does or for things we usually do with (a/an) wand. ,red,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e12346-12a0-11ea-b098-acde48001122,47971.6,wand,Being red is typical of (a/an) wand. ,red,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e1247c-12a0-11ea-b098-acde48001122,22276.6,wand,Being red applies to wand and other such things.,red,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6435118965866399,"Counter({'false': 0.8280334001151719, 'true': 0.17196659988482818})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.17196659988482818,0.8280334001151719
d4e125d0-12a0-11ea-b098-acde48001122,43394.6,wand,A certain type of wand is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5797423536095746,"Counter({'true': 0.7865975169159437, 'false': 0.21340248308405632})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.7865975169159437,0.21340248308405632
d4e12ec2-12a0-11ea-b098-acde48001122,17386.2,wand,(A/An) wand can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.40712583619266546,"Counter({'false': 0.6148441096163304, 'true': 0.38515589038366965})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.38515589038366965,0.6148441096163304
d4e13106-12a0-11ea-b098-acde48001122,33046.2,wand,(A/An) wand can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.3918934447673587,"Counter({'true': 0.584298156303502, 'false': 0.41570184369649804})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.584298156303502,0.41570184369649804
d4e1339a-12a0-11ea-b098-acde48001122,28961.6,wand,"In an unusual situation, (a/an) wand could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 0})",5,1,5,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d4e136f6-12a0-11ea-b098-acde48001122,27859.6,wand,"""(A/An) wand is red” could be said figuratively or creatively. ",red,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.3932512301911798,"Counter({'true': 0.5874552509961113, 'false': 0.41254474900388866})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5874552509961113,0.41254474900388866
d4e13a02-12a0-11ea-b098-acde48001122,42531.0,wand,(A/An) wand cannot be red.,red,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e1948e-12a0-11ea-b098-acde48001122,20462.0,recorder,(A/An) recorder is a typical example of things which are  red. ,red,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6469389097900902,"Counter({'false': 0.8301966237413503, 'true': 0.16980337625864977})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16980337625864977,0.8301966237413503
d4e196aa-12a0-11ea-b098-acde48001122,31215.8,recorder,Being red is necessary for things (a/an) recorder usually does or for things we usually do with (a/an) recorder. ,red,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e19830-12a0-11ea-b098-acde48001122,17228.8,recorder,Being red is typical of (a/an) recorder. ,red,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.64693890979009,"Counter({'false': 0.8301966237413503, 'true': 0.16980337625864977})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16980337625864977,0.8301966237413503
d4e1997a-12a0-11ea-b098-acde48001122,20459.2,recorder,Being red applies to recorder and other such things.,red,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e19ac4-12a0-11ea-b098-acde48001122,20483.4,recorder,A certain type of recorder is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39109933062442004,"Counter({'true': 0.5829590072310736, 'false': 0.4170409927689263})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5829590072310736,0.4170409927689263
d4e19c04-12a0-11ea-b098-acde48001122,17320.8,recorder,(A/An) recorder can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.415625560183913,"Counter({'false': 0.6291298227414821, 'true': 0.3708701772585179})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3708701772585179,0.6291298227414821
d4e19d44-12a0-11ea-b098-acde48001122,26663.4,recorder,(A/An) recorder can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39969925015992536,"Counter({'true': 0.601569103791471, 'false': 0.3984308962085292})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.601569103791471,0.3984308962085292
d4e19e84-12a0-11ea-b098-acde48001122,22441.0,recorder,"In an unusual situation, (a/an) recorder could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4180565151741567,"Counter({'true': 0.6328325285326891, 'false': 0.3671674714673107})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6328325285326891,0.3671674714673107
d4e19fc4-12a0-11ea-b098-acde48001122,25808.2,recorder,"""(A/An) recorder is red” could be said figuratively or creatively. ",red,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.39109933062442004,"Counter({'false': 0.5829590072310737, 'true': 0.41704099276892637})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.41704099276892637,0.5829590072310737
d4e1a226-12a0-11ea-b098-acde48001122,20204.2,recorder,(A/An) recorder cannot be red.,red,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4e24c94-12a0-11ea-b098-acde48001122,35758.8,melon,(A/An) melon is a typical example of things which are  red. ,red,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6520712377599025,"Counter({'false': 0.8333806713625403, 'true': 0.16661932863745968})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16661932863745968,0.8333806713625403
d4e24ece-12a0-11ea-b098-acde48001122,33924.0,melon,Being red is necessary for things (a/an) melon usually does or for things we usually do with (a/an) melon. ,red,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6520712377599026,"Counter({'false': 0.8333806713625403, 'true': 0.16661932863745968})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16661932863745968,0.8333806713625403
